0 1 2
24 10 91
24 11 90
24 22 83
24 24 21
24 36 47
24 48 72
24 50 2
24 51 62
24 55 4
24 73 96
24 87 98
24 96 19
24 105 73
24 109 13
24 111 91
24 113 39
24 167 11
24 172 82
24 176 68
24 177 16
24 179 12
24 191 90
24 225 28
24 244 12
24 247 1
24 255 97
24 257 5
24 263 70
24 273 65
24 274 81
24 279 64
24 282 91
24 286 32
24 287 30
24 289 5
24 292 47
24 302 61
24 307 79
24 309 14
24 321 43
24 323 14
24 324 21
24 328 63
24 329 15
24 330 32
24 360 47
24 363 51
24 374 55
24 388 82
24 396 12
24 416 88
24 441 38
24 458 17
24 471 90
24 482 62
24 491 87
24 498 81
24 513 13
24 524 21
24 531 65
24 533 38
24 534 35
24 539 20
24 544 53
24 548 17
24 549 19
24 561 31
24 571 96
24 576 99
24 586 72
24 587 24
24 613 64
24 642 61
24 646 38
24 690 90
24 704 91
24 706 1
24 710 65
24 741 93
24 756 66
24 758 43
24 760 13
24 761 58
24 766 92
24 769 7
24 847 65
24 853 37
24 867 83
24 889 84
24 896 6
24 898 85
24 932 15
24 940 95
24 959 74
24 971 75
24 977 28
24 995 9
24 998 97
25 2 18
25 5 67
25 12 18
25 41 16
25 44 18
25 50 69
25 56 88
25 71 28
25 76 23
25 89 93
25 91 54
25 110 93
25 112 5
25 127 73
25 132 20
25 148 25
25 153 51
25 190 7
25 221 22
25 222 55
25 240 16
25 247 64
25 257 84
25 261 2
25 264 91
25 269 10
25 274 56
25 291 38
25 311 25
25 333 22
25 335 57
25 344 74
25 348 50
25 360 28
25 362 3
25 364 26
25 372 72
25 377 54
25 381 40
25 396 55
25 414 37
25 423 88
25 437 14
25 442 99
25 445 13
25 459 37
25 469 86
25 470 61
25 471 92
25 510 7
25 521 70
25 533 50
25 541 79
25 542 76
25 564 79
25 566 28
25 568 95
25 579 87
25 582 57
25 606 39
25 616 3
25 619 64
25 640 29
25 668 45
25 688 57
25 691 17
25 696 82
25 698 60
25 709 21
25 727 20
25 741 16
25 749 17
25 791 69
25 801 35
25 823 54
25 841 80
25 842 58
25 851 99
25 864 27
25 880 96
25 891 32
25 894 8
25 922 76
25 931 76
25 941 77
25 956 89
25 972 85
25 983 13
26 1 12
26 6 2
26 10 67
26 21 3
26 30 26
26 32 32
26 34 26
26 36 24
26 56 63
26 69 2
26 86 77
26 96 48
26 126 67
26 147 37
26 152 96
26 165 26
26 182 69
26 183 54
26 190 55
26 202 69
26 213 66
26 228 81
26 249 73
26 294 85
26 316 62
26 318 61
26 328 48
26 342 12
26 343 58
26 358 22
26 384 50
26 390 84
26 391 82
26 402 30
26 405 73
26 420 74
26 431 14
26 444 27
26 476 63
26 492 40
26 493 15
26 511 9
26 512 100
26 515 53
26 522 55
26 528 5
26 532 43
26 535 22
26 548 51
26 549 65
26 558 78
26 562 15
26 572 57
26 573 37
26 575 53
26 580 96
26 584 88
26 586 68
26 593 93
26 599 99
26 608 2
26 620 8
26 622 97
26 625 81
26 640 2
26 641 15
26 659 6
26 668 49
26 676 70
26 715 37
26 742 17
26 760 74
26 765 95
26 767 48
26 799 79
26 805 15
26 825 88
26 828 30
26 830 6
26 836 68
26 841 77
26 843 14
26 844 77
26 849 79
26 862 91
26 873 82
26 881 94
26 884 2
26 902 91
26 912 26
26 922 42
26 935 10
26 939 97
26 944 39
26 957 17
26 966 83
27 24 5
27 43 92
27 60 91
27 69 94
27 71 69
27 75 58
27 116 34
27 139 32
27 151 74
27 153 68
27 158 56
27 160 97
27 176 57
27 206 23
27 209 37
27 219 32
27 226 20
27 229 8
27 230 57
27 243 50
27 252 83
27 253 11
27 254 97
27 274 86
27 275 84
27 295 20
27 299 6
27 325 95
27 331 36
27 332 4
27 341 64
27 359 82
27 364 62
27 374 51
27 379 49
27 380 6
27 381 87
27 383 42
27 391 96
27 413 75
27 415 9
27 424 12
27 428 33
27 436 91
27 442 40
27 457 77
27 483 20
27 491 34
27 533 89
27 555 33
27 567 18
27 582 21
27 586 11
27 610 57
27 613 9
27 632 91
27 635 18
27 637 29
27 638 89
27 663 79
27 676 100
27 685 74
27 702 28
27 710 26
27 714 74
27 716 6
27 765 76
27 787 56
27 796 20
27 802 71
27 806 30
27 809 81
27 857 12
27 858 53
27 859 56
27 871 34
27 882 32
27 885 37
27 896 56
27 902 80
27 913 30
27 918 74
27 928 84
27 937 12
27 940 27
27 956 91
27 957 94
27 958 64
27 967 98
27 979 51
27 981 83
27 983 24
27 988 12
27 992 22
27 999 40
28 0 14
28 30 59
28 31 77
28 40 77
28 48 6
28 61 1
28 71 79
28 73 14
28 88 28
28 94 75
28 104 58
28 106 83
28 112 69
28 118 94
28 125 61
28 147 96
28 156 40
28 161 29
28 172 9
28 174 37
28 181 88
28 190 42
28 210 98
28 215 46
28 225 26
28 226 83
28 243 65
28 254 34
28 258 79
28 272 6
28 282 65
28 285 96
28 293 79
28 305 22
28 312 10
28 337 82
28 351 10
28 366 76
28 381 85
28 389 81
28 408 84
28 415 44
28 427 95
28 428 4
28 430 9
28 437 2
28 474 24
28 483 53
28 494 72
28 499 70
28 525 9
28 534 75
28 537 16
28 553 66
28 554 9
28 557 100
28 566 27
28 570 97
28 586 16
28 602 82
28 621 11
28 656 25
28 670 30
28 689 96
28 699 7
28 703 89
28 719 24
28 723 23
28 733 91
28 757 84
28 761 22
28 774 89
28 777 71
28 780 21
28 787 81
28 788 94
28 791 42
28 805 34
28 815 97
28 821 46
28 856 78
28 868 67
28 871 34
28 885 35
28 888 75
28 901 76
28 906 78
28 909 6
28 912 67
28 930 9
28 946 93
28 949 81
28 959 4
28 967 4
28 970 98
28 984 21
28 987 97
29 31 82
29 32 56
29 40 34
29 52 64
29 58 79
29 79 49
29 82 92
29 109 30
29 110 58
29 125 3
29 127 6
29 133 26
29 138 100
29 139 22
29 150 17
29 170 8
29 176 8
29 197 55
29 203 57
29 208 13
29 215 55
29 228 24
29 240 68
29 241 28
29 253 49
29 257 96
29 271 85
29 273 9
29 289 85
29 299 37
29 304 96
29 306 88
29 316 91
29 323 21
29 327 44
29 335 77
29 358 65
29 361 20
29 362 32
29 365 11
29 368 52
29 377 62
29 380 58
29 400 42
29 403 5
29 436 20
29 439 48
29 444 75
29 451 91
29 455 94
29 458 3
29 463 60
29 485 23
29 519 77
29 527 11
29 533 1
29 552 99
29 567 18
29 585 60
29 589 57
29 591 12
29 593 70
29 594 94
29 599 71
29 601 29
29 620 47
29 626 55
29 628 86
29 630 73
29 634 34
29 642 55
29 652 92
29 659 22
29 680 47
29 714 40
29 717 30
29 728 25
29 760 88
29 781 32
29 791 91
29 794 66
29 796 51
29 816 55
29 821 15
29 833 55
29 856 86
29 861 2
29 892 92
29 905 49
29 927 27
29 935 28
29 943 85
29 944 39
29 963 51
29 965 88
29 967 22
29 973 25
29 975 21
29 981 5
29 995 32
30 24 1
30 27 59
30 32 75
30 36 48
30 43 10
30 61 52
30 62 95
30 67 75
30 90 69
30 95 71
30 106 11
30 126 66
30 139 4
30 182 40
30 187 99
30 194 54
30 205 37
30 211 13
30 217 85
30 222 94
30 232 89
30 237 85
30 258 27
30 259 75
30 261 57
30 269 50
30 273 66
30 274 92
30 298 7
30 303 15
30 317 69
30 329 77
30 331 31
30 356 93
30 362 90
30 367 70
30 368 27
30 385 33
30 386 99
30 387 35
30 401 31
30 402 95
30 409 34
30 418 99
30 420 44
30 442 23
30 447 81
30 453 97
30 460 75
30 463 88
30 474 39
30 475 64
30 482 25
30 490 57
30 493 29
30 511 41
30 512 100
30 520 24
30 526 29
30 559 99
30 577 5
30 584 93
30 586 17
30 600 45
30 607 31
30 638 33
30 652 45
30 653 13
30 658 65
30 662 19
30 665 38
30 678 100
30 685 25
30 690 63
30 695 6
30 699 34
30 710 7
30 714 50
30 716 48
30 729 56
30 742 7
30 761 35
30 762 90
30 763 71
30 766 77
30 773 34
30 797 81
30 800 91
30 810 91
30 820 58
30 827 70
30 837 53
30 838 44
30 855 45
30 856 30
30 866 59
30 867 9
30 873 33
30 886 42
30 891 8
30 897 22
30 899 8
30 907 95
30 915 99
30 916 13
30 920 78
30 926 31
30 930 71
30 947 40
30 956 50
30 957 1
30 958 33
30 968 80
30 974 99
30 975 27
30 980 92
31 4 63
31 16 87
31 53 14
31 64 5
31 70 16
31 82 68
31 91 77
31 93 49
31 96 72
31 97 92
31 107 100
31 110 7
31 123 53
31 152 100
31 174 91
31 177 56
31 182 37
31 187 2
31 206 79
31 213 67
31 216 83
31 220 13
31 223 98
31 224 42
31 242 54
31 246 52
31 249 57
31 254 12
31 256 36
31 257 30
31 264 39
31 274 31
31 285 76
31 289 75
31 327 95
31 341 92
31 342 86
31 349 95
31 359 40
31 376 2
31 386 14
31 393 32
31 395 30
31 412 68
31 421 86
31 422 93
31 436 75
31 455 36
31 463 66
31 477 73
31 480 9
31 481 62
31 496 11
31 519 55
31 533 70
31 541 37
31 544 28
31 556 56
31 557 15
31 562 17
31 569 93
31 579 91
31 583 47
31 595 79
31 596 90
31 622 39
31 632 88
31 655 13
31 659 25
31 682 100
31 683 10
31 699 49
31 706 93
31 715 33
31 729 27
31 735 45
31 738 45
31 766 98
31 769 20
31 786 36
31 798 64
31 805 72
31 812 77
31 840 55
31 844 19
31 853 57
31 854 34
31 855 94
31 870 1
31 872 17
31 879 93
31 880 31
31 887 7
31 889 11
31 902 24
31 912 81
31 931 36
31 932 81
31 937 42
31 946 85
31 973 70
31 974 21
31 975 91
31 997 92
32 2 88
32 4 35
32 13 49
32 23 65
32 39 84
32 56 7
32 59 95
32 61 62
32 76 11
32 92 72
32 96 62
32 99 92
32 113 14
32 142 30
32 164 15
32 192 77
32 194 42
32 202 89
32 207 41
32 208 1
32 219 90
32 223 24
32 232 72
32 234 40
32 245 92
32 246 42
32 253 23
32 264 36
32 279 91
32 327 92
32 332 36
32 338 60
32 368 49
32 369 24
32 378 58
32 384 32
32 392 53
32 393 12
32 398 59
32 417 32
32 432 2
32 434 96
32 443 9
32 446 97
32 447 53
32 461 97
32 472 91
32 482 36
32 512 46
32 531 64
32 533 8
32 571 13
32 576 19
32 594 70
32 633 92
32 638 2
32 648 1
32 653 87
32 661 15
32 666 59
32 677 17
32 690 16
32 697 42
32 702 37
32 706 48
32 724 77
32 726 40
32 732 29
32 737 26
32 757 49
32 770 70
32 781 86
32 788 92
32 795 71
32 819 43
32 823 16
32 829 62
32 831 39
32 837 29
32 842 75
32 847 1
32 860 23
32 882 99
32 887 4
32 890 77
32 896 1
32 906 10
32 910 61
32 925 96
32 950 45
32 982 89
33 6 78
33 8 82
33 37 40
33 54 85
33 56 90
33 69 4
33 79 32
33 85 45
33 90 20
33 136 55
33 168 7
33 174 71
33 176 9
33 179 39
33 191 25
33 195 94
33 210 14
33 212 92
33 232 91
33 237 15
33 256 93
33 261 83
33 262 22
33 271 3
33 273 65
33 300 36
33 301 99
33 303 1
33 306 78
33 318 45
33 333 43
33 340 93
33 352 43
33 353 46
33 365 23
33 368 71
33 369 92
33 373 61
33 374 13
33 381 30
33 386 93
33 396 92
33 399 50
33 411 59
33 412 4
33 429 2
33 435 31
33 438 52
33 483 63
33 484 92
33 493 4
33 504 19
33 521 75
33 526 71
33 536 13
33 539 65
33 553 34
33 588 58
33 589 71
33 592 74
33 612 37
33 621 14
33 625 86
33 695 29
33 697 80
33 701 83
33 710 29
33 725 20
33 729 81
33 731 34
33 734 81
33 740 94
33 749 22
33 756 63
33 759 94
33 766 75
33 775 95
33 782 85
33 785 3
33 790 9
33 806 21
33 817 66
33 840 79
33 842 48
33 850 52
33 867 88
33 877 4
33 898 60
33 901 7
33 907 16
33 909 1
33 915 58
33 979 27
33 980 24
33 983 58
34 4 36
34 6 34
34 7 26
34 12 84
34 15 19
34 16 20
34 17 87
34 18 25
34 23 89
34 26 80
34 34 99
34 54 67
34 68 69
34 80 17
34 85 84
34 89 78
34 92 86
34 93 67
34 145 21
34 146 91
34 155 57
34 167 32
34 169 90
34 187 23
34 197 51
34 198 48
34 201 19
34 229 66
34 235 34
34 239 53
34 250 20
34 257 10
34 261 38
34 282 43
34 291 20
34 303 51
34 320 98
34 322 84
34 325 23
34 343 93
34 349 92
34 350 66
34 353 98
34 379 28
34 391 85
34 404 21
34 420 54
34 440 12
34 474 67
34 481 91
34 512 91
34 513 25
34 517 39
34 522 57
34 530 87
34 531 25
34 535 41
34 543 71
34 546 11
34 550 41
34 554 71
34 561 33
34 564 39
34 566 4
34 567 12
34 570 50
34 574 37
34 576 31
34 579 7
34 581 41
34 596 56
34 602 81
34 605 67
34 612 52
34 614 6
34 625 45
34 627 56
34 631 70
34 635 59
34 645 6
34 668 27
34 679 52
34 684 98
34 709 98
34 710 67
34 714 6
34 715 83
34 736 53
34 756 80
34 774 37
34 776 77
34 777 26
34 780 21
34 782 98
34 836 86
34 837 82
34 845 3
34 848 56
34 878 17
34 890 73
34 891 40
34 893 20
34 895 96
34 898 17
34 913 39
34 920 39
34 934 9
34 938 25
34 952 52
34 966 93
34 974 11
34 986 35
35 23 45
35 27 16
35 28 24
35 33 55
35 53 51
35 72 43
35 73 70
35 118 9
35 147 45
35 158 98
35 163 93
35 187 73
35 201 92
35 204 22
35 221 6
35 237 81
35 242 23
35 250 16
35 255 37
35 256 38
35 269 72
35 273 81
35 274 61
35 283 32
35 315 23
35 316 54
35 326 42
35 329 34
35 347 92
35 349 46
35 357 41
35 360 88
35 369 53
35 375 62
35 385 71
35 411 86
35 422 81
35 432 7
35 445 64
35 472 70
35 495 15
35 516 41
35 521 1
35 533 87
35 540 63
35 547 97
35 557 43
35 561 21
35 564 61
35 569 86
35 577 9
35 593 39
35 594 96
35 596 89
35 599 77
35 606 53
35 619 25
35 620 1
35 662 12
35 678 61
35 699 34
35 725 14
35 751 77
35 752 71
35 763 17
35 770 17
35 773 2
35 777 68
35 778 43
35 785 7
35 789 69
35 794 12
35 804 26
35 812 99
35 813 12
35 827 8
35 832 16
35 835 10
35 849 66
35 855 18
35 856 74
35 859 75
35 873 4
35 886 53
35 898 17
35 903 43
35 913 49
35 917 43
35 919 93
35 920 16
35 926 49
35 931 77
35 934 55
35 935 61
35 946 71
35 952 44
35 953 71
35 955 95
35 957 96
35 961 32
35 966 91
35 968 80
35 985 88
35 994 30
35 998 34
36 0 10
36 1 15
36 3 89
36 20 70
36 27 50
36 35 22
36 40 93
36 45 72
36 46 26
36 53 79
36 61 22
36 68 26
36 88 23
36 101 54
36 112 43
36 129 54
36 130 57
36 137 77
36 153 10
36 159 88
36 172 26
36 174 85
36 191 30
36 198 94
36 204 28
36 215 5
36 221 19
36 228 95
36 243 11
36 253 33
36 255 33
36 271 98
36 296 75
36 304 91
36 318 87
36 325 41
36 338 29
36 346 35
36 357 83
36 361 21
36 366 98
36 372 62
36 376 86
36 387 36
36 393 41
36 394 39
36 406 47
36 426 45
36 433 12
36 434 21
36 446 20
36 448 25
36 472 54
36 499 23
36 512 11
36 535 96
36 572 20
36 583 1
36 589 9
36 590 44
36 593 11
36 618 73
36 625 40
36 627 48
36 633 77
36 638 72
36 648 35
36 685 15
36 703 90
36 712 41
36 722 34
36 744 13
36 750 87
36 754 42
36 755 8
36 767 67
36 773 98
36 794 19
36 797 37
36 806 66
36 813 90
36 860 22
36 875 85
36 885 32
36 887 46
36 899 96
36 905 27
36 914 94
36 933 33
36 947 48
36 969 59
36 983 8
36 984 44
36 990 48
37 8 36
37 12 58
37 13 46
37 41 45
37 42 36
37 47 18
37 60 22
37 66 69
37 96 23
37 103 69
37 180 72
37 198 10
37 200 20
37 213 50
37 214 29
37 236 2
37 240 21
37 244 87
37 259 54
37 296 13
37 303 84
37 305 73
37 314 69
37 345 65
37 361 32
37 364 66
37 365 49
37 375 11
37 388 20
37 398 14
37 416 38
37 428 75
37 436 7
37 455 92
37 460 4
37 464 6
37 497 20
37 501 2
37 510 50
37 521 5
37 522 86
37 526 26
37 527 91
37 544 81
37 545 6
37 557 95
37 565 90
37 580 49
37 593 96
37 598 53
37 602 100
37 609 82
37 614 7
37 620 67
37 638 34
37 643 93
37 656 23
37 658 53
37 671 71
37 683 26
37 688 36
37 708 76
37 709 86
37 712 6
37 715 12
37 724 94
37 729 34
37 761 10
37 765 7
37 779 21
37 790 66
37 816 51
37 826 17
37 838 12
37 849 52
37 863 89
37 877 68
37 878 53
37 881 93
37 882 74
37 899 98
37 902 96
37 903 8
37 918 27
37 930 43
37 932 56
37 947 65
37 948 24
37 950 18
37 953 73
37 955 56
37 957 11
37 958 77
37 968 76
37 985 48
37 988 52
37 997 73
38 35 65
38 43 97
38 49 67
38 51 7
38 58 88
38 60 19
38 74 26
38 76 56
38 108 62
38 115 48
38 116 44
38 122 42
38 130 12
38 145 55
38 153 57
38 191 16
38 206 91
38 211 21
38 224 3
38 231 37
38 240 40
38 255 43
38 266 67
38 269 6
38 280 74
38 296 43
38 297 78
38 317 50
38 337 58
38 339 13
38 347 11
38 353 67
38 368 33
38 401 92
38 414 11
38 426 28
38 445 51
38 469 8
38 479 51
38 482 27
38 484 70
38 490 39
38 493 52
38 498 13
38 504 31
38 528 31
38 531 28
38 535 25
38 555 95
38 577 86
38 582 46
38 588 15
38 617 44
38 628 17
38 635 40
38 655 99
38 661 86
38 667 72
38 669 67
38 685 42
38 689 52
38 732 63
38 734 18
38 745 81
38 748 88
38 750 62
38 756 18
38 758 31
38 771 41
38 785 100
38 787 18
38 788 34
38 794 4
38 804 99
38 805 39
38 807 16
38 810 9
38 816 62
38 844 4
38 847 4
38 862 21
38 864 6
38 872 4
38 873 13
38 880 85
38 895 52
38 923 94
38 947 31
38 949 97
38 952 68
38 960 43
38 962 23
38 968 13
38 971 84
38 988 98
38 994 83
38 997 21
39 6 43
39 10 60
39 12 2
39 14 92
39 19 39
39 30 76
39 70 87
39 81 30
39 88 31
39 153 16
39 157 37
39 160 86
39 162 28
39 175 61
39 189 66
39 192 64
39 202 28
39 214 67
39 219 21
39 224 52
39 225 42
39 236 62
39 277 3
39 306 30
39 330 75
39 332 91
39 342 34
39 344 7
39 350 90
39 366 11
39 376 63
39 392 94
39 418 83
39 429 24
39 448 88
39 453 26
39 455 77
39 471 55
39 484 72
39 500 82
39 506 51
39 507 84
39 528 82
39 529 50
39 544 16
39 555 60
39 574 7
39 580 66
39 597 99
39 614 75
39 621 53
39 631 73
39 632 86
39 633 76
39 634 61
39 641 70
39 652 19
39 654 96
39 661 55
39 679 73
39 686 61
39 692 95
39 693 87
39 696 10
39 698 8
39 707 98
39 714 24
39 716 70
39 717 88
39 725 3
39 728 48
39 732 78
39 737 84
39 742 43
39 761 26
39 763 33
39 765 34
39 786 37
39 796 14
39 797 43
39 798 93
39 807 12
39 810 94
39 813 99
39 824 8
39 825 27
39 842 94
39 848 21
39 849 98
39 857 70
39 858 78
39 865 72
39 877 37
39 880 57
39 890 91
39 904 82
39 932 50
39 935 20
39 963 60
39 971 55
40 11 14
40 18 79
40 19 62
40 24 59
40 44 35
40 53 33
40 64 78
40 82 12
40 92 12
40 149 58
40 158 12
40 168 8
40 179 20
40 180 24
40 194 32
40 200 77
40 202 26
40 222 39
40 230 12
40 231 19
40 232 62
40 255 87
40 256 87
40 258 14
40 276 31
40 278 50
40 291 59
40 310 58
40 314 65
40 317 52
40 320 34
40 345 4
40 356 19
40 359 35
40 361 52
40 372 5
40 379 63
40 380 87
40 385 93
40 390 47
40 406 67
40 416 41
40 425 76
40 439 21
40 443 87
40 452 41
40 459 60
40 478 18
40 497 88
40 498 87
40 517 58
40 519 24
40 529 61
40 534 24
40 541 3
40 545 80
40 556 60
40 559 27
40 563 49
40 581 17
40 582 20
40 624 54
40 633 70
40 659 32
40 674 49
40 677 40
40 688 9
40 697 47
40 709 6
40 723 31
40 731 80
40 741 76
40 742 21
40 748 54
40 753 52
40 759 1
40 774 49
40 775 48
40 783 37
40 788 1
40 804 27
40 805 75
40 814 30
40 828 29
40 831 1
40 838 46
40 842 20
40 843 66
40 857 82
40 860 23
40 868 91
40 881 75
40 883 70
40 884 29
40 893 79
40 926 30
40 928 90
40 930 65
40 942 61
40 960 64
40 970 31
40 979 58
40 981 20
40 982 67
40 990 53
40 994 72
41 27 58
41 54 97
41 63 60
41 79 49
41 105 45
41 109 72
41 123 82
41 138 3
41 151 85
41 156 2
41 160 16
41 166 19
41 178 39
41 196 70
41 217 100
41 225 31
41 242 96
41 258 19
41 263 92
41 268 42
41 269 75
41 273 3
41 276 1
41 297 22
41 307 60
41 344 51
41 351 91
41 358 46
41 362 45
41 375 98
41 380 27
41 391 92
41 393 5
41 423 91
41 437 77
41 443 98
41 446 1
41 453 30
41 456 45
41 473 22
41 477 60
41 479 82
41 484 93
41 500 90
41 508 63
41 540 71
41 555 86
41 577 85
41 590 9
41 593 97
41 604 64
41 609 92
41 610 82
41 612 39
41 628 41
41 645 74
41 654 76
41 657 24
41 667 56
41 669 85
41 677 28
41 712 62
41 714 23
41 724 11
41 757 38
41 760 16
41 776 16
41 778 69
41 783 7
41 784 64
41 785 9
41 806 78
41 815 100
41 822 9
41 829 31
41 833 63
41 841 37
41 847 69
41 857 83
41 860 82
41 875 43
41 878 98
41 883 41
41 905 4
41 912 75
41 917 27
41 925 3
41 949 75
41 999 52
42 7 15
42 11 56
42 25 29
42 26 99
42 51 61
42 68 39
42 75 80
42 94 3
42 101 35
42 103 44
42 111 69
42 113 95
42 124 85
42 126 37
42 133 61
42 150 30
42 164 36
42 170 17
42 176 35
42 177 3
42 189 19
42 193 6
42 196 68
42 230 28
42 236 27
42 242 77
42 244 99
42 245 56
42 262 51
42 266 95
42 280 75
42 287 37
42 298 75
42 347 30
42 352 25
42 389 80
42 398 28
42 411 51
42 434 80
42 445 17
42 446 47
42 452 74
42 458 41
42 461 53
42 466 45
42 473 27
42 474 51
42 477 93
42 481 66
42 492 74
42 503 50
42 520 17
42 530 13
42 537 87
42 584 97
42 594 50
42 601 62
42 622 73
42 630 74
42 631 13
42 638 49
42 647 1
42 650 28
42 654 5
42 668 10
42 670 28
42 672 8
42 686 31
42 703 29
42 723 56
42 743 28
42 754 99
42 762 39
42 771 99
42 778 13
42 792 7
42 793 5
42 794 5
42 802 42
42 803 62
42 805 69
42 821 79
42 829 48
42 835 38
42 847 32
42 864 7
42 865 79
42 867 48
42 889 53
42 894 62
42 897 98
42 902 97
42 921 81
42 946 43
42 950 34
42 952 100
42 974 31
42 975 20
42 995 47
42 996 57
42 997 81
43 13 98
43 16 66
43 19 87
43 24 99
43 44 15
43 57 28
43 58 16
43 76 60
43 82 76
43 103 94
43 104 38
43 112 94
43 116 53
43 132 59
43 133 85
43 136 93
43 145 56
43 147 48
43 157 4
43 165 53
43 171 48
43 172 32
43 186 79
43 199 61
43 205 44
43 206 99
43 221 76
43 222 65
43 240 94
43 254 60
43 258 100
43 259 14
43 278 3
43 289 27
43 291 4
43 296 37
43 304 61
43 315 96
43 349 15
43 353 60
43 355 53
43 358 31
43 380 45
43 384 50
43 387 40
43 389 21
43 392 4
43 396 66
43 417 67
43 424 85
43 433 100
43 434 50
43 439 83
43 448 17
43 453 93
43 460 82
43 465 86
43 470 89
43 480 29
43 501 71
43 502 7
43 513 6
43 516 55
43 530 31
43 533 10
43 535 55
43 545 41
43 572 13
43 578 24
43 579 9
43 584 61
43 624 42
43 649 40
43 669 84
43 672 73
43 692 45
43 693 52
43 698 52
43 702 10
43 706 72
43 710 21
43 715 18
43 718 58
43 725 31
43 730 53
43 732 91
43 735 44
43 741 9
43 752 39
43 761 60
43 794 52
43 818 65
43 842 15
43 872 78
43 873 47
43 884 73
43 903 51
43 909 57
43 927 80
43 937 3
43 947 62
43 950 56
43 956 13
43 959 88
43 978 70
43 982 31
43 996 99
44 53 50
44 55 66
44 62 32
44 64 3
44 75 62
44 104 57
44 110 96
44 117 72
44 118 19
44 120 3
44 140 27
44 159 11
44 160 32
44 162 76
44 165 38
44 241 30
44 253 24
44 269 88
44 283 72
44 297 51
44 314 93
44 317 56
44 324 24
44 336 46
44 341 66
44 345 67
44 357 20
44 364 64
44 372 88
44 378 98
44 381 86
44 387 88
44 388 30
44 392 7
44 395 78
44 413 30
44 428 92
44 433 83
44 450 64
44 457 98
44 460 9
44 468 48
44 471 88
44 480 12
44 501 40
44 507 46
44 512 25
44 517 21
44 521 4
44 529 54
44 543 35
44 574 66
44 590 47
44 601 23
44 611 22
44 626 87
44 687 26
44 688 27
44 698 98
44 701 1
44 739 83
44 741 100
44 747 95
44 749 25
44 750 61
44 760 83
44 766 71
44 767 38
44 794 87
44 795 42
44 834 13
44 847 75
44 866 95
44 871 86
44 880 41
44 882 56
44 892 62
44 898 71
44 903 46
44 918 50
44 930 92
44 937 70
44 944 48
44 947 50
44 952 11
44 965 37
44 973 18
44 984 31
44 996 35
44 999 72
45 11 26
45 21 12
45 27 21
45 31 6
45 32 37
45 35 85
45 49 96
45 54 60
45 71 17
45 102 97
45 103 85
45 105 56
45 135 73
45 145 27
45 174 85
45 184 81
45 186 11
45 200 20
45 201 79
45 228 40
45 232 71
45 234 51
45 240 25
45 243 35
45 256 45
45 263 58
45 270 79
45 279 17
45 285 31
45 290 70
45 294 47
45 299 21
45 300 3
45 303 20
45 305 5
45 336 56
45 351 65
45 359 99
45 365 9
45 370 66
45 378 73
45 386 32
45 388 57
45 405 47
45 423 99
45 426 58
45 432 100
45 438 44
45 441 54
45 448 74
45 453 17
45 456 16
45 457 69
45 460 70
45 463 49
45 503 34
45 507 60
45 521 65
45 523 57
45 525 79
45 530 69
45 535 49
45 543 84
45 549 52
45 559 64
45 576 70
45 583 13
45 589 43
45 590 79
45 591 48
45 593 66
45 624 50
45 630 54
45 657 64
45 668 75
45 672 15
45 684 25
45 686 75
45 687 30
45 694 78
45 718 76
45 727 71
45 728 98
45 735 37
45 740 41
45 760 25
45 768 74
45 778 42
45 795 71
45 800 39
45 817 37
45 818 60
45 823 44
45 839 60
45 840 52
45 841 98
45 853 42
45 856 91
45 864 75
45 874 40
45 883 86
45 889 73
45 901 57
45 903 84
45 914 43
45 916 43
45 926 66
45 942 20
45 944 1
45 949 23
45 990 38
45 994 19
46 13 20
46 19 48
46 23 84
46 33 60
46 46 4
46 57 68
46 65 4
46 81 2
46 90 93
46 111 49
46 126 58
46 131 75
46 132 1
46 139 78
46 163 68
46 182 69
46 188 2
46 192 25
46 228 74
46 231 98
46 232 37
46 249 83
46 254 14
46 275 61
46 277 42
46 316 96
46 326 50
46 349 28
46 362 12
46 368 41
46 370 81
46 384 60
46 387 17
46 392 75
46 396 91
46 400 79
46 402 23
46 415 55
46 477 13
46 496 96
46 497 2
46 507 33
46 519 41
46 521 49
46 557 68
46 558 30
46 570 7
46 599 12
46 601 87
46 633 39
46 634 90
46 637 71
46 647 88
46 662 53
46 664 36
46 672 26
46 674 100
46 677 95
46 686 63
46 700 34
46 707 58
46 711 27
46 720 98
46 749 61
46 797 38
46 805 75
46 811 62
46 835 28
46 848 94
46 854 28
46 855 41
46 864 31
46 869 83
46 877 25
46 889 43
46 910 13
46 927 48
46 942 7
46 945 90
46 948 18
46 960 33
46 966 7
46 981 46
46 985 70
46 987 51
46 995 8
47 1 35
47 8 91
47 11 23
47 15 43
47 40 3
47 89 78
47 92 21
47 103 22
47 108 38
47 113 1
47 125 76
47 127 74
47 134 65
47 139 27
47 192 76
47 204 38
47 207 50
47 214 28
47 230 56
47 243 59
47 245 15
47 253 22
47 260 51
47 263 45
47 268 46
47 271 68
47 317 53
47 336 90
47 337 6
47 343 44
47 348 63
47 372 17
47 376 40
47 379 31
47 381 87
47 384 70
47 399 36
47 407 56
47 415 20
47 440 99
47 444 25
47 446 89
47 447 72
47 451 5
47 453 79
47 460 18
47 494 62
47 498 85
47 508 58
47 520 84
47 528 25
47 531 88
47 532 82
47 545 7
47 551 73
47 557 80
